type,price,surface_totale,nombre_chambres,nombre_salle_bain,etage,parking,piscine,jardin,balcon,terrasse,ascenseur,climatisation,chauffage,vue_panoramique,neuf,haut_standing,gouvernorat,delegation,url,description,area
0,580000,5523,5,3,0.0,0,0,1,1,1,0,0,0,1,0,0,houmt souk,sidi jmour,https://www.mubawab.tn/fr/a/8023964/a-vendre-une-villa-exceptionnelle,"A vendre ; une villa exceptionnelle avec vue sur la mer – Titre Bleu à Houmt Souk sidi jmourUne opportunité rare à ne pas manquer pour ceux qui cherchent à investir dans un bien d’exception avec un potentiel incroyable.Découvrez cette somptueuse villa S6 à étage, située sur un terrain spacieux de 5523 m², offrant une surface couverte de 230 m². Nichée dans un cadre enchanteur avec une vue imprenable sur la mer, cette propriété est un véritable havre de paix.La villa se distingue par son architecture traditionnelle, où le charme authentique se marie harmonieusement avec une décoration raffinée, créant ainsi un cadre à la fois chaleureux et apaisantAu rez-de-chaussée, profitez de 3 chambres lumineuses, dont une suite parentale, 3 salles de bains modernes, un vaste salon idéal pour recevoir, ainsi qu’une cuisine parfaitement agencée.À l’étage, vous découvrirez 3 chambres lumineuses et une salle de bain élégante, agrémentées d’un balcon spacieux offrant une vue imprenable sur la mer. Chaque matin, vous serez enchanté par le lever du soleil, tandis que le coucher de soleil viendra sublimer vos soirées.À l’extérieur, laissez-vous séduire par un magnifique jardin, un espace idéal pour se détendre et profiter des journées ensoleillées.",Non spécifié
0,470000,280,3,2,0.0,0,0,1,0,1,0,0,1,0,0,0,hammamet,hammamet,https://www.mubawab.tn/fr/a/7767687/a-vendre-une-maison-%C3%A0-hammamet-centre,une Maison S3 à Hammamet Centre*Superficie du Terrain 280 m2*RDC: Abri de voiture  Jardin  Terrasse  Salle d'eau (Superficie 170 m2)Garage  escalier au Terrasse du 2éme étage (Superficie 110 m2)*1ér étage : Salon  cuisine  3 chambres à coucher  Salle d'eau ( Superficie 180 m2)* Vocation d'Habitation  2 Compteurs SONED  2 Compteurs STEG Gaz de villePRIX 470 milles dinars,Non spécifié
0,1200000,574,5,2,0.0,0,0,1,0,1,0,0,0,1,0,0,korba,Non spécifié,https://www.mubawab.tn/fr/a/8288468/%C3%A0-vendre-une-maison-authentique-%C3%A0-korba,L’agence immobilière Century21 Challenge propose à la vente une maison au centre ville de Korba avec une belle exposition sur la route principale. Cette propriété ayant une superficie de 539m2 et un titre de propriété individuel est composée de: -Une entrée caractérisée par son style arabesque.-Un salon donnant sur une grande cuisine.- Une salle de bain.- 5 chambres ouvrantes sur un patio.La maison est distinguée par son style arabesque et authentique et ayant un fort potentiel d’investissement.Pour plus d’informations ou demande de visite n’hésitez pas à nous contacter:Tél: 216 26 577 000 / 216 24 512 004E-mail: challenge@century21.tn,Non spécifié
0,1400000,300,4,4,0.0,0,1,1,0,1,1,1,1,0,0,0,la marsa,cité el khalil,https://www.mubawab.tn/fr/a/8221649/%C3%A0-vendre-%E2%80%93-villa-jumel%C3%A9e-s4-avec-piscine-et-jardin,"DS Reality vous propose à la vente une villa jumelée S4 avec piscine et jardin, sur un terrain de 275 m² et une surface bâtie de 300 m², offrant confort, luminosité et espace pour toute la famille.Disposition :Rez-de-chaussée : salon et salle à manger, séjour, cuisine équipée avec kitchenette ouverte sur le jardin, salle d’eau pour invités1er étage : deux chambres à coucher avec dressing et une salle d’eau commune avec douche2ème étage : suite parentale avec dressing et salle d’eau avec douche, plus une chambre supplémentaire avec dressing",Non spécifié
0,220000,120,3,1,0.0,0,0,1,0,1,0,1,0,0,0,0,le bardo,le bardo,https://www.mubawab.tn/fr/a/8299148/opportunit%C3%A9s-%C3%A0-saisir,Le privilège immo met à votre disposition une maison  près de tous commodités à la vente situé dans une cartier calme et sécurisée.*La maison se compose comme suit :- S3- salle d'eau- terrasse- climatisation- jardin- gaz de ville- Superficie:120m²- Étage: RDC- Emplacement: BARDO* N'hésitez pas de nous contactez pour réserver votre visite par message ou sur le216 93160254#immobilier #vente #maison #location #habitation #achat,Non spécifié
0,900000,140,3,1,0.0,0,0,0,0,0,0,1,1,0,0,0,la marsa,gammarth,https://www.mubawab.tn/fr/a/8299020/a-vendre-un-duplex-a-la-marsa,"a vendre Duplex S3 . situé dans un quartier résidentiel calme et sécurisé, idéal pour une vie familiale confortable.Le bien se compose au rez-de-chaussée d’un grand salon lumineux, d’une cuisine fonctionnelle, d’une salle d’eau invités.À l’étage, vous trouverez trois chambres une suite parentale et deux chambres avec une salle de bain commune.Ce duplex offre un cadre de vie agréable, calme et proche de toutes les commodités (écoles, commerces, transport). Il dispose également de plusieurs équipements assurant le confort quotidien, comme le chauffage et la climatisation .",Non spécifié
0,180000,160,3,2,0.0,0,0,0,0,0,0,0,0,0,0,0,hammam sousse,hammam sousse,https://www.mubawab.tn/fr/a/8287934/maison-jumel%C3%A9e-en-vente,"Cette maison en R1 bénéficie d’un emplacement stratégique, à proximité immédiate de toutes les commodités.Dès l’entrée, vous serez accueilli par un salon lumineux, prolongé par une cuisine ouverte offrant un espace fonctionnel.Un point d’eau est prévu pour les invités.Un escalier mène à l’étage, où se trouve la partie nuit composée de trois chambres à coucher.Une salle de bain équipée d’une baignoire vient compléter cet espace.",Non spécifié
0,330000,140,2,1,0.0,0,0,0,0,1,0,0,0,0,0,0,hammamet,hammamet nord,https://www.mubawab.tn/fr/a/8150793/a-vendre-maison-s2-ind%C3%A9pendante-%C3%A0-hammamet-nord,"L’agence immobilière Le Boulevard vous propose :A #Vendre     #Référence : 1049aMaison de plain-pied en S2 située dans un emplacement idéal à Hédi Ouali, Hammamet Nord.Elle se compose d’un salon, d’un séjour, 2 chambres à coucher, d’une salle de bain, d’une cuisine et d’une terrasse.•	Superficie de terrain : 200m²•	Superficie couverte : 140m²•	Vocation : R2•	Une belle sur mer à partir de 1ér étage•	1,5 Km de la plage•	Proche de toutes les commodités•	Papiers en règles•	Prix : 330.000TND",Non spécifié
0,185000,254,4,2,0.0,0,0,0,0,1,0,0,0,0,0,0,hergla,Non spécifié,https://www.mubawab.tn/fr/a/8211968/maison-inachev%C3%A9-en-vente,"À seulement 1 500 mètres du centre-ville de Hergla, cette villa sur deux niveaux représente une véritable opportunité.Édifiée sur un terrain de 127 m², elle développe une surface habitable généreuse de 254 m², offrant ainsi un fort potentiel pour un projet évolutif.La maison se compose de :Rez-de-chaussée : un appartement de type S2,Premier étage : un second appartement S2 avec entrée indépendante.Située dans un quartier calme en plein développement, proche de toutes les commodités et bénéficiant d’un accès direct à l’autoroute, cette villa répond aussi bien aux besoins d’une résidence principale, d’une maison de vacances ou d’un investissement locatif rentable.L’un de ses atouts majeurs : la maison est livrée avec la possibilité de la personnaliser selon vos goûts et d’opter pour la finition qui vous correspond.",Non spécifié
0,260000,200,4,2,0.0,0,0,0,1,1,0,0,0,0,0,0,hergla,Non spécifié,https://www.mubawab.tn/fr/a/8149121/maison-s4-inachev%C3%A9-en-vente,"Cette villa récemment construite se situe dans un quartier calme en plein développement, bénéficiant d’un emplacement stratégique avec accès direct à l’autoroute.À l’intérieur, le rez-de-chaussée comprend un salon , une cuisine indépendante avec terrasse, un point d’eau et un garage. L’espace peut être personnalisé selon vos besoins et vos goûts.À l’étage, vous trouverez trois chambres, dont deux avec balcon, une deuxième cuisine avec séchoir et un point d’eau.Le terrain permet la construction d’un deuxième étage (R2), alors que la maison actuelle est R1, offrant un fort potentiel pour agrandir ou personnaliser le bien.Cette propriété représente une opportunité idéale pour une résidence principale, une maison de vacances ou un investissement locatif.",Non spécifié
0,350000,240,3,2,0.0,0,0,0,0,1,0,0,0,1,0,0,beni khiar,el maamoura,https://www.mubawab.tn/fr/a/8298856/a-vendre-villa-s3-%C3%A0-r%C3%A9nov%C3%A9e-%C3%A0-maamoura-nabeul,"L'agence immobilière Le Boulevard vous propose :A #VENDRE        #Référence : 1423aUne villa S3 à rénovée, située dans un quartier calme à Maamoura, Nabeul, à seulement 300 mètres de la plage.Elle se compose d’un salon avec terrasse, de trois chambres à coucher, de salles d’eau, d'une cuisine avec terrasse. Et 1ér étage inachevé•	Superficie du terrain : 187 m²•	Superficie couverte : 240 m²•	À seulement 300 mètres de la plage•	Possibilité de construire un 2e étage vue sur mer•	Proximité de toutes les commodités (banque, magasin, restaurant, transport...)•	Titre foncier en règles•	Prix : 350.000 TND",Non spécifié
0,630000,300,6,4,0.0,0,0,0,0,1,0,0,0,0,0,0,le kram,le kram,https://www.mubawab.tn/fr/a/8297678/%C3%A0-vendre-r2-%C3%A0-kram,"À Vendre – Immeuble R2 à fort potentiel d’investissement  Le KramRemax platinum vous propose à la vente un immeuble R2 idéalement situé au Kram, à proximité immédiate du marché Ennour, bénéficiant d’un emplacement stratégique à forte visibilité commerciale.Superficie totale : 300 m²Répartition : 100 m² par niveauDescription du bien :•	Rez-de-chaussée :Grand local commercial adapté à toute activité, offrant une excellente visibilité, ainsi qu’un spacieux appartement S1, idéal pour la location.•	1er étage :Appartement S2 bien agencé, lumineux et facilement louable.•	2ᵉ étage :Appartement S1 avec grande terrasse, un atout rare et très recherché sur le marché locatif.Atouts du bien :Emplacement premium à côté du marché EnnourForte demande locative (commerciale et résidentielle)Revenus locatifs multiples et sécurisésProduit parfaitement adapté à un investissement à long termePour plus d’informations ou pour organiser une visite :Veuillez me contacter sur WhatsApp : 98114826",Non spécifié
0,179000,110,2,1,0.0,0,0,0,1,1,0,0,0,0,0,0,oued ellil,oued ellil,https://www.mubawab.tn/fr/a/8275499/a-vendre-maison-s2-110-m%C2%B2-%C3%A0-oued-lil,"La Maison de l’Immobilier vous propose à la vente une maison située à Oued Ellil, d’une superficie de 110 m².Ce bien se compose d’un salon, lumineux, de deux chambres à coucher, d’une cuisine équipée avec balcon et d’une salle d’eau.",Non spécifié
0,250000,250,6,2,0.0,0,0,0,0,0,0,0,0,0,0,0,zaghouan,Non spécifié,https://www.mubawab.tn/fr/a/8294457/maison-r1-%C3%A0-vendre-%C3%A0-zaghouan-quartier-chatir-1,"Maison à vendre - منزل للبيعCaractéristiques principales :Cette belle maison de deux étages offre un emplacement privilégié dans un quartier calme et bien situé. Construite dans le style américain avec des finitions de qualité, elle présente une façade aux tons chauds et une architecture moderne.Localisation :Adresse : Taksim Chater 2 Route Jelma - RguevanProche de l'école Bokhari SakoulSuperficie du terrain : 230 m²Disposition de la maison :Rez-de-chaussée :Un salon spacieux avec deux chambres (S2)Une salle de bainPremier étage :Quatre chambres à coucherUne salle de bain complèteToit :Un espace de rangement pratiqueSuperficie totale construite : 250 m²La propriété est vendue avec tous les documents en règle.Cette maison représente une excellente opportunité pour les familles recherchant un logement confortable et bien agencé dans un quartier résidentiel de qualité.",Non spécifié
0,350000,180,3,2,0.0,0,0,0,1,1,0,1,1,0,0,0,sousse jaouhara,Non spécifié,https://www.mubawab.tn/fr/a/8201043/a-vendre-etage-de-villa,"Situé au 2ème étage d'une élégante villa, ce spacieux étage S3 s'étend sur une superficie de 200 m². Il offre un cadre de vie confortable et lumineux grâce à ses grandes ouvertures et son agencement bien pensé. Le salon généreux s’ouvre sur un balcon ensoleillé, parfait pour se détendre. La cuisine indépendante est fonctionnelle et bien aménagée. Les trois chambres sont de belles dimensions, idéales pour une famille. La salle de bain est moderne et pratique. L’emplacement est stratégique, proche de toutes les commodités : commerces, écoles et transports",Non spécifié
0,720000,219,4,1,0.0,0,1,0,0,0,0,0,0,0,0,0,nabeul,cité el wafa,https://www.mubawab.tn/fr/a/8185090/en-exclusivit%C3%A9-%C3%A0-vendre-une-nouvelle-villa-avec-pi,"Villa neuve en duplex à vendre – Cité Wafa Mrezga, Hammamet.S4  200 m² couverts  219 m² de terrain.Avec piscine privée, cette villa récemment construite offre confort et modernité dans un cadre résidentiel recherché.Infos & visites :216 90 071 042216 55 319 408sananemerimmobilier@gmail.com",Non spécifié
0,900000,360,3,2,0.0,0,0,1,0,1,0,1,1,1,0,0,tantana,Non spécifié,https://www.mubawab.tn/fr/a/8271174/villa-ind%C3%A9pendant-en-troisi%C3%A8me-position-de-la-mer,villa indépendantejardin privésur deux niveauxs1 indépendants0 indépendant,Non spécifié
0,850000,140,4,2,0.0,0,0,1,0,1,0,1,1,0,0,0,la marsa,la marsa,https://www.mubawab.tn/fr/a/8295317/un-duplex-%C3%A0-la-marsa-avec-jardin,"À vendre : Duplex à La MarsaÀ vendre un charmant duplex situé à La Marsa, réparti sur deux niveaux et offrant un cadre de vie agréableCaractéristiques :Superficie totale : 140 m²Composition :Rez-de-chaussée :Un salonUne cuisine entièrement équipée (plaque, hotte, four), récemment installéeUne salle d’eau pour les invitésÀ l’étage :Une salle de douche à l’italienne, récemment rénovéeTrois chambres à coucher avec placardsUn séchoirExtérieurs & commodités :Une grande terrasseUn abriPrix : 850 000 DTContacter agence villa ( agence immobilière agrée)Tel : 29387777#DuplexAVendre #LaMarsa #ResidenceMoez #ImmobilierTunisie #VenteImmobiliere #DuplexS3 #Terrasse #CuisineEquipee #MaisonDeStanding #RealEstateTunisia",Non spécifié
0,2500000,200,4,3,0.0,0,0,0,0,1,0,0,0,1,0,0,la marsa,la marsa,https://www.mubawab.tn/fr/a/8178947/%C3%A0-vendre-villa-marsa-cube,Ne manquez pas cette opportunité rare d’acquérir une véritable perle située dans l’un des endroits les plus prisés de la région de Marsa Cube.Caractéristiques :• Terrain : 200 m²• Surface couverte : 320 m²• Chambres : 4 chambres spacieuses• Salles de bain : 2 salles de bain modernes et fonctionnelles• Salle d’eau supplémentaire pour plus de confort• Terrasse avec vue panoramique sur la mer : idéale pour se détendre ou organiser des repas en plein air,Non spécifié
0,980000,764,8,6,0.0,0,0,1,0,1,0,1,1,0,0,0,la soukra,chotrana 3,https://www.mubawab.tn/fr/a/8285727/villa-avec-3-appartements-s%C3%A9par%C3%A9s-%C3%A0-la-soukra,A VendreVilla S4 avec jardin sur deux étages séparés à La SoukraEmplacement: Chotrana 3Superficie : 764m² terrainComposition:* Au RDC: 280m²SalonSalle à mangerSalle d'eau invitésSalle de doucheCuisine s'ouvre sur le jardinDeux chambres à coucher avec dressingDeux suites parentales avec salle de bainChauffage centraleClimatiseurs* Au 1ér étage :Composé de deux appartements :-  Appartement S2 : 140m²SalonCuisineSuite parentale avec salle de bainChambre à coucherSalle de doucheChauffage centraleDeux terrasse- Appartement S2: 140m²SalonCuisineDeux chambres à coucherSalle de bain avec jaccuziSalle de doucheChauffage centrale* Jardin* Garage* Titre individuel* Prix 980 000 DT,Non spécifié
